tanggal,provinsi,id_provinsi,harga,show,avg_api,stddev_api
"Jan 5, 2024",Maluku Utara,32,15750.0,True,14750.0,1200.0
"Jan 5, 2024",Papua,33,15350.0,True,14750.0,1200.0
"Jan 5, 2024",Papua Barat,34,15450.0,True,14750.0,1200.0
"Jan 6, 2024",Aceh,1,13800.0,True,14750.0,1200.0
"Jan 6, 2024",Sumatera Utara,2,13500.0,True,14750.0,1200.0
"Jan 6, 2024",Sumatera Barat,3,16350.0,True,14750.0,1200.0
"Jan 6, 2024",Riau,4,15100.0,True,14750.0,1200.0
"Jan 6, 2024",Kepulauan Riau,5,14300.0,True,14750.0,1200.0
"Jan 6, 2024",Jambi,6,14150.0,True,14750.0,1200.0
"Jan 6, 2024",Bengkulu,7,14800.0,True,14750.0,1200.0
"Jan 6, 2024",Sumatera Selatan,8,14450.0,True,14750.0,1200.0
"Jan 6, 2024",Kepulauan Bangka Belitung,9,14600.0,True,14750.0,1200.0
"Jan 6, 2024",Lampung,10,13650.0,True,14750.0,1200.0
"Jan 6, 2024",Banten,11,14600.0,True,14750.0,1200.0
"Jan 6, 2024",Jawa Barat,12,14050.0,True,14750.0,1200.0
"Jan 6, 2024",DKI Jakarta,13,15400.0,True,14750.0,1200.0
"Jan 6, 2024",Jawa Tengah,14,13850.0,True,14750.0,1200.0
"Jan 6, 2024",DI Yogyakarta,15,14000.0,True,14750.0,1200.0
"Jan 6, 2024",Jawa Timur,16,13750.0,True,14750.0,1200.0
"Jan 6, 2024",Bali,17,14400.0,True,14750.0,1200.0
"Jan 6, 2024",Nusa Tenggara Barat,18,13300.0,True,14750.0,1200.0
"Jan 6, 2024",Nusa Tenggara Timur,19,15100.0,True,14750.0,1200.0
"Jan 6, 2024",Kalimantan Barat,20,15650.0,True,14750.0,1200.0
"Jan 6, 2024",Kalimantan Selatan,21,17700.0,True,14750.0,1200.0
"Jan 6, 2024",Kalimantan Tengah,22,18800.0,True,14750.0,1200.0
"Jan 6, 2024",Kalimantan Timur,23,15050.0,True,14750.0,1200.0
"Jan 6, 2024",Kalimantan Utara,24,16100.0,True,14750.0,1200.0
"Jan 6, 2024",Gorontalo,25,14650.0,True,14750.0,1200.0
"Jan 6, 2024",Sulawesi Selatan,26,13000.0,True,14750.0,1200.0
"Jan 6, 2024",Sulawesi Tenggara,27,14100.0,True,14750.0,1200.0
"Jan 6, 2024",Sulawesi Tengah,28,13850.0,True,14750.0,1200.0
"Jan 6, 2024",Sulawesi Utara,29,13600.0,True,14750.0,1200.0
"Jan 6, 2024",Sulawesi Barat,30,13350.0,True,14750.0,1200.0
"Jan 6, 2024",Maluku,31,15200.0,True,14750.0,1200.0
"Jan 6, 2024",Maluku Utara,32,15750.0,True,14750.0,1200.0
"Jan 6, 2024",Papua,33,15350.0,True,14750.0,1200.0
"Jan 6, 2024",Papua Barat,34,15450.0,True,14750.0,1200.0
"Jan 7, 2024",Aceh,1,13800.0,True,14750.0,1200.0
"Jan 7, 2024",Sumatera Utara,2,13500.0,True,14750.0,1200.0
"Jan 7, 2024",Sumatera Barat,3,16350.0,True,14750.0,1200.0
"Jan 7, 2024",Riau,4,15100.0,True,14750.0,1200.0
"Jan 7, 2024",Kepulauan Riau,5,14300.0,True,14750.0,1200.0
"Jan 7, 2024",Jambi,6,14150.0,True,14750.0,1200.0
"Jan 7, 2024",Bengkulu,7,14800.0,True,14750.0,1200.0
"Jan 7, 2024",Sumatera Selatan,8,14450.0,True,14750.0,1200.0
"Jan 7, 2024",Kepulauan Bangka Belitung,9,14600.0,True,14750.0,1200.0
"Jan 7, 2024",Lampung,10,13650.0,True,14750.0,1200.0
"Jan 7, 2024",Banten,11,14600.0,True,14750.0,1200.0
"Jan 7, 2024",Jawa Barat,12,14050.0,True,14750.0,1200.0
"Jan 7, 2024",DKI Jakarta,13,15400.0,True,14750.0,1200.0
"Jan 7, 2024",Jawa Tengah,14,13850.0,True,14750.0,1200.0
"Jan 7, 2024",DI Yogyakarta,15,14000.0,True,14750.0,1200.0
"Jan 7, 2024",Jawa Timur,16,13750.0,True,14750.0,1200.0
"Jan 7, 2024",Bali,17,14400.0,True,14750.0,1200.0
"Jan 7, 2024",Nusa Tenggara Barat,18,13300.0,True,14750.0,1200.0
"Jan 7, 2024",Nusa Tenggara Timur,19,15100.0,True,14750.0,1200.0
"Jan 7, 2024",Kalimantan Barat,20,15650.0,True,14750.0,1200.0
"Jan 7, 2024",Kalimantan Selatan,21,17700.0,True,14750.0,1200.0
"Jan 7, 2024",Kalimantan Tengah,22,18800.0,True,14750.0,1200.0
"Jan 7, 2024",Kalimantan Timur,23,15050.0,True,14750.0,1200.0
"Jan 7, 2024",Kalimantan Utara,24,16100.0,True,14750.0,1200.0
"Jan 7, 2024",Gorontalo,25,14650.0,True,14750.0,1200.0
"Jan 7, 2024",Sulawesi Selatan,26,13000.0,True,14750.0,1200.0
"Jan 7, 2024",Sulawesi Tenggara,27,14100.0,True,14750.0,1200.0
"Jan 7, 2024",Sulawesi Tengah,28,13850.0,True,14750.0,1200.0
"Jan 7, 2024",Sulawesi Utara,29,13600.0,True,14750.0,1200.0
"Jan 7, 2024",Sulawesi Barat,30,13350.0,True,14750.0,1200.0
"Jan 7, 2024",Maluku,31,15200.0,True,14750.0,1200.0
"Jan 7, 2024",Maluku Utara,32,15750.0,True,14750.0,1200.0
"Jan 7, 2024",Papua,33,15350.0,True,14750.0,1200.0
"Jan 7, 2024",Papua Barat,34,15450.0,True,14750.0,1200.0
"Jan 8, 2024",Aceh,1,13750.0,True,14750.0,1200.0
"Jan 8, 2024",Sumatera Utara,2,13500.0,True,14750.0,1200.0
"Jan 8, 2024",Sumatera Barat,3,16350.0,True,14750.0,1200.0
"Jan 8, 2024",Riau,4,15100.0,True,14750.0,1200.0
"Jan 8, 2024",Kepulauan Riau,5,14300.0,True,14750.0,1200.0
"Jan 8, 2024",Jambi,6,14150.0,True,14750.0,1200.0
"Jan 8, 2024",Bengkulu,7,14800.0,True,14750.0,1200.0
"Jan 8, 2024",Sumatera Selatan,8,14400.0,True,14750.0,1200.0
"Jan 8, 2024",Kepulauan Bangka Belitung,9,14650.0,True,14750.0,1200.0
"Jan 8, 2024",Lampung,10,13650.0,True,14750.0,1200.0
"Jan 8, 2024",Banten,11,14600.0,True,14750.0,1200.0
"Jan 8, 2024",Jawa Barat,12,14050.0,True,14750.0,1200.0
"Jan 8, 2024",DKI Jakarta,13,15400.0,True,14750.0,1200.0
"Jan 8, 2024",Jawa Tengah,14,13900.0,True,14750.0,1200.0
"Jan 8, 2024",DI Yogyakarta,15,14000.0,True,14750.0,1200.0
"Jan 8, 2024",Jawa Timur,16,13750.0,True,14750.0,1200.0
"Jan 8, 2024",Bali,17,14400.0,True,14750.0,1200.0
"Jan 8, 2024",Nusa Tenggara Barat,18,13300.0,True,14750.0,1200.0
"Jan 8, 2024",Nusa Tenggara Timur,19,15100.0,True,14750.0,1200.0
"Jan 8, 2024",Kalimantan Barat,20,15650.0,True,14750.0,1200.0
"Jan 8, 2024",Kalimantan Selatan,21,17700.0,True,14750.0,1200.0
"Jan 8, 2024",Kalimantan Tengah,22,18800.0,True,14750.0,1200.0
"Jan 8, 2024",Kalimantan Timur,23,15050.0,True,14750.0,1200.0
"Jan 8, 2024",Kalimantan Utara,24,16150.0,True,14750.0,1200.0
"Jan 8, 2024",Gorontalo,25,14400.0,True,14750.0,1200.0
"Jan 8, 2024",Sulawesi Selatan,26,13000.0,True,14750.0,1200.0
"Jan 8, 2024",Sulawesi Tenggara,27,14100.0,True,14750.0,1200.0
"Jan 8, 2024",Sulawesi Tengah,28,13850.0,True,14750.0,1200.0
"Jan 8, 2024",Sulawesi Utara,29,13650.0,True,14750.0,1200.0
"Jan 8, 2024",Sulawesi Barat,30,13400.0,True,14750.0,1200.0
"Jan 8, 2024",Maluku,31,15200.0,True,14750.0,1200.0
"Jan 8, 2024",Maluku Utara,32,15750.0,True,14750.0,1200.0
"Jan 8, 2024",Papua,33,15350.0,True,14750.0,1200.0
"Jan 8, 2024",Papua Barat,34,15650.0,True,14750.0,1200.0
"Jan 9, 2024",Aceh,1,13800.0,True,14750.0,1200.0
"Jan 9, 2024",Sumatera Utara,2,13500.0,True,14750.0,1200.0
"Jan 9, 2024",Sumatera Barat,3,16350.0,True,14750.0,1200.0
"Jan 9, 2024",Riau,4,15100.0,True,14750.0,1200.0
"Jan 9, 2024",Kepulauan Riau,5,14300.0,True,14750.0,1200.0
"Jan 9, 2024",Jambi,6,14150.0,True,14750.0,1200.0
"Jan 9, 2024",Bengkulu,7,14950.0,True,14750.0,1200.0
"Jan 9, 2024",Sumatera Selatan,8,14400.0,True,14750.0,1200.0
"Jan 9, 2024",Kepulauan Bangka Belitung,9,14650.0,True,14750.0,1200.0
"Jan 9, 2024",Lampung,10,13650.0,True,14750.0,1200.0
"Jan 9, 2024",Banten,11,14600.0,True,14750.0,1200.0
"Jan 9, 2024",Jawa Barat,12,14050.0,True,14750.0,1200.0
"Jan 9, 2024",DKI Jakarta,13,15400.0,True,14750.0,1200.0
"Jan 9, 2024",Jawa Tengah,14,13900.0,True,14750.0,1200.0
"Jan 9, 2024",DI Yogyakarta,15,14000.0,True,14750.0,1200.0
"Jan 9, 2024",Jawa Timur,16,13750.0,True,14750.0,1200.0
"Jan 9, 2024",Bali,17,14400.0,True,14750.0,1200.0
"Jan 9, 2024",Nusa Tenggara Barat,18,13300.0,True,14750.0,1200.0
"Jan 9, 2024",Nusa Tenggara Timur,19,15100.0,True,14750.0,1200.0
"Jan 9, 2024",Kalimantan Barat,20,15650.0,True,14750.0,1200.0
"Jan 9, 2024",Kalimantan Selatan,21,17700.0,True,14750.0,1200.0
"Jan 9, 2024",Kalimantan Tengah,22,18800.0,True,14750.0,1200.0
"Jan 9, 2024",Kalimantan Timur,23,15050.0,True,14750.0,1200.0
"Jan 9, 2024",Kalimantan Utara,24,16150.0,True,14750.0,1200.0
"Jan 9, 2024",Gorontalo,25,14400.0,True,14750.0,1200.0
"Jan 9, 2024",Sulawesi Selatan,26,13000.0,True,14750.0,1200.0
"Jan 9, 2024",Sulawesi Tenggara,27,14100.0,True,14750.0,1200.0
"Jan 9, 2024",Sulawesi Tengah,28,13900.0,True,14750.0,1200.0
"Jan 9, 2024",Sulawesi Utara,29,13650.0,True,14750.0,1200.0
"Jan 9, 2024",Sulawesi Barat,30,13400.0,True,14750.0,1200.0
"Jan 9, 2024",Maluku,31,15200.0,True,14750.0,1200.0
"Jan 9, 2024",Maluku Utara,32,15750.0,True,14750.0,1200.0
"Jan 9, 2024",Papua,33,15350.0,True,14750.0,1200.0
"Jan 9, 2024",Papua Barat,34,15600.0,True,14750.0,1200.0
"Jan 10, 2024",Aceh,1,13800.0,True,14800.0,1250.0
"Jan 10, 2024",Sumatera Utara,2,13500.0,True,14800.0,1250.0
"Jan 10, 2024",Sumatera Barat,3,16350.0,True,14800.0,1250.0
"Jan 10, 2024",Riau,4,15400.0,True,14800.0,1250.0
"Jan 10, 2024",Kepulauan Riau,5,14300.0,True,14800.0,1250.0
"Jan 10, 2024",Jambi,6,14150.0,True,14800.0,1250.0
"Jan 10, 2024",Bengkulu,7,14950.0,True,14800.0,1250.0
"Jan 10, 2024",Sumatera Selatan,8,14400.0,True,14800.0,1250.0
"Jan 10, 2024",Kepulauan Bangka Belitung,9,14650.0,True,14800.0,1250.0
"Jan 10, 2024",Lampung,10,13650.0,True,14800.0,1250.0
"Jan 10, 2024",Banten,11,14600.0,True,14800.0,1250.0
"Jan 10, 2024",Jawa Barat,12,14050.0,True,14800.0,1250.0
"Jan 10, 2024",DKI Jakarta,13,15400.0,True,14800.0,1250.0
"Jan 10, 2024",Jawa Tengah,14,13900.0,True,14800.0,1250.0
"Jan 10, 2024",DI Yogyakarta,15,14000.0,True,14800.0,1250.0
"Jan 10, 2024",Jawa Timur,16,13750.0,True,14800.0,1250.0
"Jan 10, 2024",Bali,17,14400.0,True,14800.0,1250.0
"Jan 10, 2024",Nusa Tenggara Barat,18,13300.0,True,14800.0,1250.0
"Jan 10, 2024",Nusa Tenggara Timur,19,15100.0,True,14800.0,1250.0
"Jan 10, 2024",Kalimantan Barat,20,15650.0,True,14800.0,1250.0
"Jan 10, 2024",Kalimantan Selatan,21,17700.0,True,14800.0,1250.0
"Jan 10, 2024",Kalimantan Tengah,22,18800.0,True,14800.0,1250.0
"Jan 10, 2024",Kalimantan Timur,23,16900.0,True,14800.0,1250.0
"Jan 10, 2024",Kalimantan Utara,24,16150.0,True,14800.0,1250.0
"Jan 10, 2024",Gorontalo,25,14400.0,True,14800.0,1250.0
"Jan 10, 2024",Sulawesi Selatan,26,13000.0,True,14800.0,1250.0
"Jan 10, 2024",Sulawesi Tenggara,27,14100.0,True,14800.0,1250.0
"Jan 10, 2024",Sulawesi Tengah,28,13900.0,True,14800.0,1250.0
"Jan 10, 2024",Sulawesi Utara,29,13650.0,True,14800.0,1250.0
"Jan 10, 2024",Sulawesi Barat,30,13400.0,True,14800.0,1250.0
"Jan 10, 2024",Maluku,31,15200.0,True,14800.0,1250.0
"Jan 10, 2024",Maluku Utara,32,15750.0,True,14800.0,1250.0
"Jan 10, 2024",Papua,33,15350.0,True,14800.0,1250.0
"Jan 10, 2024",Papua Barat,34,15600.0,True,14800.0,1250.0
"Jan 11, 2024",Aceh,1,13800.0,True,14750.0,1200.0
"Jan 11, 2024",Sumatera Utara,2,13500.0,True,14750.0,1200.0
"Jan 11, 2024",Sumatera Barat,3,16350.0,True,14750.0,1200.0
"Jan 11, 2024",Riau,4,15250.0,True,14750.0,1200.0
"Jan 11, 2024",Kepulauan Riau,5,14300.0,True,14750.0,1200.0
"Jan 11, 2024",Jambi,6,14150.0,True,14750.0,1200.0
"Jan 11, 2024",Bengkulu,7,14950.0,True,14750.0,1200.0
"Jan 11, 2024",Sumatera Selatan,8,14400.0,True,14750.0,1200.0
"Jan 11, 2024",Kepulauan Bangka Belitung,9,14650.0,True,14750.0,1200.0
"Jan 11, 2024",Lampung,10,13700.0,True,14750.0,1200.0
"Jan 11, 2024",Banten,11,14600.0,True,14750.0,1200.0
"Jan 11, 2024",Jawa Barat,12,14100.0,True,14750.0,1200.0
"Jan 11, 2024",DKI Jakarta,13,15400.0,True,14750.0,1200.0
"Jan 11, 2024",Jawa Tengah,14,13900.0,True,14750.0,1200.0
"Jan 11, 2024",DI Yogyakarta,15,14000.0,True,14750.0,1200.0
"Jan 11, 2024",Jawa Timur,16,13750.0,True,14750.0,1200.0
"Jan 11, 2024",Bali,17,14400.0,True,14750.0,1200.0
"Jan 11, 2024",Nusa Tenggara Barat,18,13300.0,True,14750.0,1200.0
"Jan 11, 2024",Nusa Tenggara Timur,19,15100.0,True,14750.0,1200.0
"Jan 11, 2024",Kalimantan Barat,20,15650.0,True,14750.0,1200.0
